time_period	DeltaLogC_me	DeltaLogC	DeltaLogY	A	BigTheta	Delta8LogC	Delta8LogY	Delta8LogC_me	Measurement_Error	MrkvState
0.0	-0.000456908966089159	0.001053829302299386	0.0004451921894551708	5.101899287457267	0.9955793060550246	0.011486677702874815	0.039137429108720714	0.008057534566070793	0.0017533443403958348	7.0
1.0	-0.00601742841783709	-0.00047588541258000716	-0.001570863873900645	5.126091780411566	0.9983145386213296	0.010754212040273062	0.024180755735993095	0.010237404885682713	-0.003788198664861247	6.0
2.0	0.002517963290058184	-0.001249684266285897	0.004098940419999454	5.12654697875181	0.9999951060739193	0.006444137922761578	0.020446383402729286	0.006699412983095537	-2.0551108517157178e-05	6.0
3.0	0.0010790480708339212	-0.000464567397601659	0.0025627269385218587	5.117749578148252	0.9983145386213296	0.00549045643283215	0.025092998480873475	0.005135125516194189	0.0015230643599184154	6.0
4.0	-0.004746375546267972	-0.0014581845886481037	-0.0013238782285208417	5.172368648245772	0.9983145386213296	0.006199309468132963	0.02316375569138253	0.007115466517077201	-0.0017651265977014486	5.0
5.0	0.0008279912563731867	-0.0015879768349907064	0.0015868695661566262	5.152018969163721	1.0016785742323322	0.0009991255686306877	0.0042102692971609165	0.0005383971185094899	0.0006508414936624471	6.0
6.0	0.0010575046762482804	0.0014422640536556897	0.007400862028817234	5.185283594170099	0.9955793060550246	-0.0010242558901838034	0.020875644143382097	0.0031454667385942825	0.00026608211625502753	6.0
7.0	-0.002187902043869802	-0.0019323393982125375	-0.018903298172996998	5.221438809625075	0.9955793060550246	-0.004672544542363835	-0.00570344913246814	-0.005062183065135256	1.051947059776955e-05	5.0
8.0	-0.0061530127685583275	-0.005714500441980783	-0.004373526209226167	5.240795173812295	1.0016785742323322	-0.011440874286644004	-0.010522167531149478	-0.0041031161668464294	-0.00042799285597977017	4.0
9.0	0.0005994769868191141	-0.0008899814603125361	0.026400422093732175	5.274778992240917	1.0044324750173943	-0.011854970334376533	0.017449118436483342	-0.009304026071388138	0.0010614655911518783	5.0
10.0	0.0025192597855935445	0.0006317518347335183	-0.006907374515042176	5.328540535401081	0.9999951060739193	-0.009973534233357118	0.0064428035014417115	-0.014520288923388636	0.002948973542011907	5.0
11.0	-0.006775032460892061	-0.0014604190887229362	-0.005308244799190322	5.420902131697587	0.9999951060739193	-0.010969385924478395	-0.001428168236270469	-0.013700033100986386	-0.002365639830157225	4.0
12.0	-0.001087431304856945	-0.005973652054540132	-0.014239807285624989	5.471935042024588	0.9983145386213296	-0.015484853390370423	-0.014344097293374616	-0.020416253602304556	0.002520580919525961	4.0
13.0	-0.005255490277587149	-0.0032953443198677837	0.004297610378448682	5.5250226531318525	0.9955793060550246	-0.0171922208752475	-0.01163335648108256	-0.018589629832490184	0.0005604349618066012	4.0
14.0	-0.004994037172745179	-0.0055247562111101	-0.017970442283060713	5.596345760977787	0.9955793060550246	-0.02415924114001329	-0.03700466079296051	-0.02630200052337981	0.0010911540001715203	3.0
15.0	-0.01360801840142696	-0.009730741606199897	-0.007984459278801134	5.632397409780567	0.9999951060739193	-0.03195764334800065	-0.026085821898764645	-0.03407909719852608	-0.0027861227950555447	3.0
16.0	-0.0007235219678571256	-0.003840902201600778	0.022806621006393007	5.738515940672763	0.9983145386213296	-0.030084045107620645	0.0010943253168545289	-0.03436442622703151	0.00033125743868811123	3.0
17.0	-0.0010135358131182215	-0.0043212844733687555	-0.010021405979656912	5.851182696344299	1.0044324750173943	-0.033515348120676865	-0.035327502756534554	-0.03823603773420645	0.003639006098938639	2.0
18.0	-0.014204260518411362	-0.007918357400284168	-0.012529694225195138	5.943084825893772	1.0016785742323322	-0.04206545735569455	-0.04094982246668752	-0.03462923040633567	-0.0026468970191885523	2.0
19.0	-0.008126393097126358	-0.005925337342854976	0.0035702878894154112	6.041276581029513	0.9955793060550246	-0.04653037560982659	-0.03207128977808178	-0.04524944356038061	-0.004847952773459933	3.0
20.0	-0.0022498024730837965	-0.0028242730701829	-0.008481151336417553	6.15837371834322	0.9955793060550246	-0.04338099662546936	-0.02631263382887435	-0.03745885701751592	-0.004273482176360832	2.0
21.0	-0.0008837313988420831	-0.005809424297027813	-0.016046449874365133	6.218698319393283	0.9955793060550246	-0.045895076602629384	-0.04665669408168816	-0.04276179605302906	0.0006522107218248992	2.0
22.0	0.000940324493256775	-0.004253671818821858	-0.0008134819507453002	6.2889447566357815	1.0016785742323322	-0.04462399221034115	-0.02949973374937275	-0.043523302764315194	0.005846207033903532	2.0
23.0	-0.0019459000249396029	0.0011458325031603843	0.026001601077647957	6.390057359159293	1.0044324750173943	-0.033747418100980864	0.004486326607076339	-0.02910478301911122	0.0027544745058035447	3.0
24.0	0.005214773049294592	0.003869193175909646	-0.010700832945059599	6.479936086233999	0.9983145386213296	-0.026037322723470438	-0.029021127344376264	-0.028374226229057328	0.00410005437918849	4.0
