time_period	DeltaLogC_me	DeltaLogC	DeltaLogY	A	BigTheta	Delta8LogC	Delta8LogY	Delta8LogC_me	Measurement_Error	MrkvState
53.0	-0.004335417215965955	-0.0046640464973584095	-0.006949945472378753	7.571727809732642	0.9955793060550246	-0.009255042007359316	-0.03291577823830956	-0.00828854934257468	0.002064523117887811	3.0
54.0	0.003628828949497044	0.005194319869342656	0.007538963180253225	7.541449219999226	0.9955793060550246	0.008124571461047881	-0.0038713182641220145	0.00755652093869804	0.0004990321980421991	4.0
55.0	0.01549679871481641	0.010125757461752535	-0.006997180830743979	7.546817298118712	0.9999951060739193	0.014276802475331356	-0.013337164842585986	0.01658370094110364	0.005870073451106077	3.0
56.0	-0.024193512451921462	-0.02057238171157022	-0.0029576537837885247	7.61111997835096	1.0044324750173943	-0.018973394279731756	-0.024503740983472994	-0.018571363177466375	0.0022489427107548333	3.0
57.0	-0.0038293100116073633	-0.0013051567760134636	-0.0012809841459030247	7.624884422462401	0.9999951060739193	-0.02589457473019098	-0.031245478222715395	-0.02856169217155387	-0.0002752105248390672	4.0
58.0	0.016370292282318757	0.016982885062103565	0.0015378306807158904	7.585517416602807	1.0016785742323322	-0.02012587325604797	-0.025367942207976363	-0.013605432535652835	-0.0008878033046238735	4.0
59.0	-0.001617404613683173	-0.0019360657248820232	-0.0017541313950350662	7.572059590299266	0.9999951060739193	-0.013474402084440739	-0.012068158785433138	-0.017415118982825432	-0.0005691421934250224	4.0
60.0	0.0002727476724208311	0.0009334801964199779	0.0041190209716816945	7.540908158028393	0.9955793060550246	0.004758791879794617	-0.0067440807951985385	0.009314005923545043	-0.0012298747174241719	4.0
61.0	0.00245515535231762	-0.001541680411868255	-0.004660024563189355	7.5270200577539885	0.9955793060550246	0.007881157965284772	-0.00445415988600914	0.0016893215671174092	0.0027669610467617027	4.0
62.0	-0.012973974105022719	-0.00849648987585087	-0.010775186709516105	7.574741364751506	0.9955793060550246	-0.005809651779908755	-0.02276830977577847	-0.006038035803203352	-0.0017105231824101458	3.0
63.0	-0.02461470004543826	-0.02612637057459431	-0.016458592599295135	7.662087637958942	0.9999951060739193	-0.0420617798162556	-0.032229721544329626	-0.04134943123232787	-0.00019885265325409815	2.0
64.0	-0.019256965281141146	-0.01815836851783062	-0.0022048972086705643	7.736539798414104	0.9999951060739193	-0.039647766622516	-0.031476964969211665	-0.04064085747039857	-0.0012974494165646157	2.0
65.0	-0.006759366872947994	-0.010621296522622628	-0.009466338043353284	7.885303254897127	0.9983145386213296	-0.04896390636912516	-0.039662318866661925	-0.0548362185026349	0.002564480233110016	1.0
66.0	-0.028864385499358436	-0.022822636571939142	-0.014046575304316855	8.07364864933318	1.0044324750173943	-0.08876942800316787	-0.05524672485169467	-0.090374104672599	-0.0034772686943092845	0.0
67.0	-0.002560367075489317	-0.005149051156055934	-0.0014458106665091869	8.143808672207566	0.9983145386213296	-0.09198241343434178	-0.05493840412316879	-0.08651884353820616	-0.0008885846137426638	1.0
68.0	0.011296294793971873	0.010706534361158773	0.002404995727254014	8.180707881120025	1.0016785742323322	-0.08220935926960299	-0.05665242936759647	-0.08153754875413374	-0.00029882418092956066	2.0
69.0	0.0014458373024759524	0.00036418321387250707	-0.011724594627914267	8.320995346330683	0.9955793060550246	-0.08030349564386222	-0.06371699943232138	-0.07905919465942012	0.0007828299076738733	1.0
70.0	-0.023756565316428904	-0.02410353444247862	-0.023503665582220473	8.480479624788178	1.0016785742323322	-0.09591054021048998	-0.07644547830502575	-0.0979075614396617	0.0011297990337235987	0.0
71.0	-0.005537691344641493	-0.0038789322827686434	0.012853352022173276	8.54784008068502	0.9983145386213296	-0.0736631019186643	-0.04713353368355734	-0.06987293161992522	-0.0005289600281492497	1.0
72.0	0.002127912769939483	-0.0008255342872834359	-0.02144359585253608	8.655661423664165	1.0044324750173943	-0.05633026768811712	-0.06637223232742286	-0.05469174196156418	0.0024244870290736553	1.0
73.0	-0.01306728404562199	-0.0114143445895242	-0.002968080903494985	8.836334241867094	0.9999951060739193	-0.057123315755018694	-0.05987397518756456	-0.05415742390018122	0.0007715475729758648	0.0
74.0	-0.003732792960147252	-0.009010132840504392	-0.0006412127116934563	8.947503467226474	0.9999951060739193	-0.043310812023583944	-0.04646861259494116	-0.04774861269868269	0.006048887453333003	0.0
75.0	-0.022598912074156957	-0.012852716245110363	-0.024262626050559566	9.142961542735874	0.9983145386213296	-0.05101447711263837	-0.06928542797899154	-0.05488026277689666	-0.0036973083757135925	0.0
76.0	-0.0034128398870159615	-0.008631410174625154	-0.01839963224781191	9.2676121886717	1.0044324750173943	-0.0703524216484223	-0.09009005595405746	-0.07170148323701592	0.0015212619118956175	0.0
77.0	-0.002373722505522924	0.0017094450197114586	0.012779252734820834	9.308510248009242	0.9955793060550246	-0.06900715984258335	-0.06558620859132236	-0.06752108395007206	-0.0025619056133387745	1.0
78.0	0.005813483609456355	0.005207715802668378	-0.011579208491834997	9.34352233748177	1.0016785742323322	-0.03969590959743635	-0.05366175150093688	-0.03995682924164087	-0.0019561378065507972	1.0
79.0	0.001973963833511838	-0.004848159075579728	0.0012941019372413598	9.426880498515088	1.0044324750173943	-0.040665136390247436	-0.0652210015858688	-0.04538791730204371	0.0048659851025407725	1.0
80.0	-0.00742033435605674	-0.0068313658044446834	-0.0032154942290010813	9.553515777997008	1.0044324750173943	-0.046670967907408684	-0.0469928999623338	-0.050022436551371396	0.004277016550928708	1.0
81.0	-0.01036856406398573	-0.001541529375180456	-0.006772551863135828	9.603880810643606	1.0016785742323322	-0.03679815269306494	-0.050797370921974644	-0.03773211131567589	-0.004550018137876546	2.0
82.0	0.004741247308888474	0.0007373084190980261	-0.020260509111504704	9.704028732051054	1.0044324750173943	-0.02705071143346252	-0.07041666732178589	-0.024532041470987365	-0.0005460792480861154	1.0
83.0	-0.010052793191535597	-0.010437461360526618	0.010947838713370184	9.703831914115979	0.9983145386213296	-0.024635456548878776	-0.03520620255785614	-0.026601174291011137	-0.0001614110790950977	2.0
84.0	0.011029044825522777	0.016093042984694578	0.0013633327114252192	9.649115008626538	0.9955793060550246	8.899661044095564e-05	-0.015443237598619014	-0.0038618399787242186	-0.0052254092382668866	3.0
85.0	0.019545540196810512	0.01443982789324863	-0.007807697281045078	9.572830934031419	0.9983145386213296	0.012819379483978127	-0.036030187614484926	0.0098193504372181	-0.0001196969347050168	3.0
86.0	-0.009849589896583744	-0.010933473703123947	-0.006788762817907107	9.62524919835607	0.9999951060739193	-0.0033218100218141977	-0.031239741940557036	-0.005261196841863547	0.0009641868718351848	2.0
87.0	-0.016863750749022938	-0.016432140153288116	0.0017819566055508884	9.623598854858823	0.9999951060739193	-0.014905791099522586	-0.030751887272247508	-0.012265105824060318	0.0005325762761003697	2.0
88.0	-0.001899382510735348	0.003521998209305627	0.003708523335115066	9.568974048019523	1.0016785742323322	-0.004552427085772276	-0.02382786970813136	-0.00425511288830821	-0.004888804443940596	3.0
89.0	0.019678503827005422	0.012074403626049834	-0.001237267387057095	9.548077147812855	1.0016785742323322	0.009063505915458014	-0.018292585232052627	0.011700226394824681	0.002715295757014983	3.0
90.0	-0.007836004710373268	-0.005720153104214615	-0.006497006071840533	9.55740592088585	1.0016785742323322	0.0026060443921453735	-0.004529082192388456	0.001997609290667224	0.0005994441508563372	3.0
91.0	-0.01226490211767195	-0.011513694654320339	-0.016809747286671728	9.606837524160252	1.0016785742323322	0.0015298110983516522	-0.03228666819243037	0.003957525644535331	-0.00015176331249527785	2.0
92.0	-0.018478474767279263	-0.01678224030086181	0.00412843004660457	9.609363886417489	0.9999951060739193	-0.03134547218720474	-0.029521570857251017	-0.027260895813477737	-0.0018479977789127423	3.0
93.0	0.022652892847675077	0.019059688852881673	-0.006482137444777103	9.475608459739032	0.9999951060739193	-0.026725611227571694	-0.02819601102098304	-0.020096543894556562	0.0017452062158806664	4.0
94.0	0.006887820164133862	0.006382097613290116	-0.0007337265996789633	9.474685590039961	1.0016785742323322	-0.00941003991115763	-0.022140974802754898	-0.0019370332315933325	0.0022509287667244306	3.0
95.0	-0.02070407002536806	-0.017271399159720924	0.0011715152487170588	9.421739209203622	0.9955793060550246	-0.010249298917590438	-0.022751416159588728	-0.014757459586481253	-0.0011817420989227035	4.0
96.0	0.006246354463260495	0.00484500863051418	-0.02068433284757354	9.401789642004701	1.0044324750173943	-0.008926288496381884	-0.04714427234227733	-0.007785219473913252	0.00021960373382359677	3.0
97.0	-0.010322932857814854	-0.012130528869069152	0.01745617018952278	9.306568089052474	0.9955793060550246	-0.03313122099150087	-0.028450834765697458	-0.03132066664842015	0.002027199745077905	4.0
98.0	0.009540935969091863	0.01635917933001485	-0.009178870218013002	9.179121361712497	1.0016785742323322	-0.011051888557271405	-0.031132698911869927	-0.005370938238977274	-0.004791043615845089	4.0
99.0	0.0027077664210251595	-0.0023712421606132406	0.007761757463304431	9.107675222503248	0.9999951060739193	-0.001909436063564307	-0.006561194161893769	-0.0024162189648655463	0.00028796496579331683	4.0
100.0	-0.010868321819575255	-0.005904658477278085	-0.004236313958535631	9.07079418216844	1.0016785742323322	0.00896814576001942	-0.01492593816703397	0.00913987820247994	-0.004675698376503857	4.0
101.0	0.007410407598452878	0.004997012175258636	0.009824313721082778	8.933849976937273	0.9983145386213296	-0.005094530917603618	0.0013805129988259113	-0.0046356347149450194	-0.0022623029533096074	5.0
102.0	0.014313287778567524	0.010899495619196647	-0.008775778368043663	8.83865137898459	0.9955793060550246	-0.0005771329116970869	-0.006661538769538788	-0.006616116426563651	0.0011514892060612574	5.0
103.0	0.0014905301603931609	0.002995901775912191	0.003813103535659279	8.636012595411662	1.0044324750173943	0.019690168023936028	-0.004019950482596568	0.017334959358028645	-0.00035388240945777435	6.0
104.0	0.020543522001487208	0.02117048810001132	0.025449007078025332	8.427563188539542	1.0044324750173943	0.03601564749343317	0.0421133894430023	0.037385285670925	-0.0009808485079818912	7.0
105.0	0.01512288262387454	0.014867571468414442	0.0014342705445268278	8.214864111687445	0.9999951060739193	0.06301374783091676	0.02609148979800635	0.056553174567492426	-0.0007255373525217905	8.0
106.0	0.014375109741112058	0.011570381167634869	-0.0010217444618533522	7.9811175311610265	0.9983145386213296	0.05822494966853678	0.034248615554166	0.05045188977679854	0.002079191220955396	8.0
107.0	-0.008577437748510747	-0.008230881236272358	-0.003286488189868181	7.830626089016624	0.9983145386213296	0.05236531059287766	0.02320036990099339	0.0548663704427963	0.0017326347087170246	7.0
108.0	-0.0160151524549286	-0.012352706350083287	0.0033785778467963767	7.663801036034208	0.9955793060550246	0.04591726272007246	0.030815261706325398	0.04848135481945362	-0.0019298113961283073	7.0
109.0	0.0020473053717195155	-0.0006005838378767003	0.0024782655788328223	7.503894654011877	0.9955793060550246	0.040319666706937124	0.023469213564075442	0.035528462518946397	0.000718077813467919	7.0
110.0	-0.0062333335325713	-0.004361178415903277	-0.005508425192171956	7.3657333140426156	0.9955793060550246	0.0250589926718372	0.02673656673994715	0.029970040260452274	-0.001154077303200107	6.0
111.0	-0.006965778371205628	-0.014013515133897925	0.005874959030381738	7.266302989707183	1.0016785742323322	0.008049575762027084	0.028798422234669607	0.008813127631908696	0.005893659459492195	6.0
112.0	-0.010810240254106013	-0.003104215270955002	0.0035050113916059167	7.207716561748014	1.0044324750173943	-0.016225127608939238	0.006854426548250192	-0.018688602330551363	-0.0018123655236588106	6.0
113.0	-0.00664704270120825	-0.007692579405871841	-0.005860354433001896	7.1932768644018665	0.9983145386213296	-0.03878527848322552	-0.00044019842927853214	-0.03546025352878246	-0.0007668288189952291	5.0
114.0	-0.01592310083899562	-0.015834724683893048	-0.009367687381085538	7.144024080102928	0.9983145386213296	-0.06619038433475344	-0.008786141348510718	-0.0671583951778322	-0.0008552049740977928	5.0
115.0	-0.0043544863636085784	-0.00413351799260131	-0.0012489827536673603	7.126026091605494	1.0016785742323322	-0.06209302109108239	-0.006748635912309897	-0.06605223848327407	-0.0010761733451050575	5.0
116.0	0.001226266893111727	-0.00019579134912753315	0.002009985083541166	7.089062798818559	0.9955793060550246	-0.049936106090126636	-0.008117228675565108	-0.05274420853093109	0.00034588489713418023	5.0
117.0	-0.007332475385662979	-0.0076559090302078525	-0.007798717934483057	7.1149474350620165	0.9999951060739193	-0.05699143128245779	-0.018394212188880987	-0.05114035928317845	0.0006693185416790734	4.0
118.0	-0.013225139028694849	-0.008588261028694033	0.0064546661287204765	7.0652567758192	0.9955793060550246	-0.061218513895248544	-0.0064311208679885545	-0.06553702285147212	-0.0039675594583217545	5.0
119.0	0.02232938675007684	0.019766684843650684	0.0038766390452151245	6.962154422749474	1.0016785742323322	-0.027438313917699936	-0.008429440853155168	-0.030401419615767977	-0.0014048575518955983	6.0
120.0	0.011265072075161725	0.013096992499755072	0.0024243008897890383	6.880809388446947	0.9983145386213296	-0.011237106146989861	-0.009510151354972046	-0.011141638247207153	-0.003236777976488937	6.0
121.0	0.013323530402587602	0.007056475163915971	0.011390009383859534	6.748643859710493	1.0044324750173943	0.0035119484227979503	0.007740212461889384	0.00042784245649535313	0.0030302772621826866	7.0
122.0	0.023320086495155212	0.020307177903169688	0.018951430656807572	6.600854243552176	0.9999951060739193	0.039653851009860686	0.036059330499782494	0.03764315893584497	0.006043185854168205	8.0
123.0	0.0012351467492148216	0.003887652200468883	-0.010688551911582939	6.521479067188906	0.9955793060550246	0.04767502120293088	0.026619761341866915	0.046629520349632914	0.003390680402914161	7.0
124.0	-0.010069812671920975	-0.007527844303034104	0.006977286654744591	6.40982450384386	1.0044324750173943	0.04034296824902431	0.03158706291307034	0.040496126488411166	0.0008487120340272768	7.0
125.0	0.011527163397398066	0.009869408872569152	0.021504643247748922	6.292367980405394	1.0044324750173943	0.05786828615180131	0.06089042409530232	0.05287215416981417	0.0025064665588561854	8.0
126.0	0.016930527029754616	0.01902809601428332	0.013023913342186805	6.148639358933713	0.9955793060550246	0.08548464319477866	0.06745967130876865	0.08448639151109322	0.0004088975743274943	9.0
127.0	0.015549700174690886	0.011897532317014292	-0.0014249261772354416	5.994340307326387	1.0016785742323322	0.07761549066814227	0.06215810608631808	0.08215521210144709	0.004061065432004092	9.0
128.0	-0.008129187054895376	-0.005705301670916915	-0.0016757105496293945	5.924199138131136	1.0044324750173943	0.058813196497470285	0.05805809464689965	0.061797205202603886	0.0016371800480256286	8.0
129.0	-0.008606697167250696	-0.006405855022496285	0.009228774055531297	5.850877795742728	0.9955793060550246	0.04535086631105803	0.05589685931857141	0.04605802278637916	-0.0005636620967287952	8.0
130.0	-0.007005985302325574	-0.004800808575553983	-0.0097599489427945	5.81655408813129	1.0044324750173943	0.02024287983233436	0.02718547971896934	0.02333670193139667	-0.0027688388235003855	7.0
131.0	-0.013805279958769262	-0.015005395458432602	0.0006412744393654302	5.832175564611355	1.0016785742323322	0.0013498321734328744	0.03851530606991771	0.00505948342349255	-0.0015687233238370402	6.0
132.0	0.00021831759431401032	-0.002119690146532127	0.009329509877187087	5.7832962871332745	1.0016785742323322	0.006757986329934851	0.040867529292360205	0.006855250156849263	0.0007692844170091162	7.0
133.0	0.0069347574331076745	0.010708901011380889	-0.0011784108662210024	5.764940182495281	0.9955793060550246	0.007597478468746588	0.01818447517839028	0.010018734592939282	-0.0030048591612641105	7.0
134.0	0.006374114106138612	0.003912930565665357	0.0024230950175899713	5.703465513447497	0.9999951060739193	-0.007517686979871374	0.007583656853793447	-0.009460434092857045	-0.0005436756207908478	7.0
135.0	0.002802262632481678	-0.0010259387414777166	0.0008501584676117169	5.68522445699057	1.0016785742323322	-0.020441158038363383	0.009858741498640605	-0.017635492197568256	0.0032845257531685505	7.0
136.0	0.0062064602443839545	0.009419139882064387	0.011364031814262515	5.601889316742468	1.0016785742323322	-0.005316716485382081	0.022898483862532515	-0.010448356025930153	7.184611548810976e-05	8.0
137.0	0.019765250833756465	0.014970373634280387	0.00712031878893396	5.519705782972828	1.0016785742323322	0.01605951217139459	0.02079002859593518	0.023967200248160084	0.0048667233149641866	8.0
138.0	-0.001675215517249709	-0.0003558907787378218	0.00556666847147666	5.489996532304603	1.0044324750173943	0.020504429968210752	0.03611664601020634	0.023309014119195906	0.003547398576452302	8.0
139.0	0.0011051808773944183	0.005357637791371286	0.006275432235692879	5.425209234479079	0.9999951060739193	0.04086746321801464	0.04175080380653379	0.04217949700560321	-0.0007050583375245685	9.0
140.0	0.00123290885628502	0.0038598924010206648	-0.007764224180825591	5.3879406164893195	1.0044324750173943	0.04684704576556743	0.02465706974852111	0.04348067721874034	-0.0033320418822602197	8.0
141.0	-0.0041502084555600505	-0.007364487914051324	0.005971077188843071	5.363691343235462	0.9955793060550246	0.02877365684013522	0.031806557803585184	0.028208827678457518	-0.00011776242376894356	8.0
142.0	-0.0024948779425714995	-0.0014340991370760808	-0.007041167377553975	5.324890259364447	0.9999951060739193	0.023426627137393782	0.022342295408441237	0.027334759991582885	-0.0011785412292643655	7.0
143.0	-0.0025774861659467463	-0.0046820034955172285	0.009120570705060976	5.294011359925285	0.9999951060739193	0.01977056238335427	0.030612707645890497	0.021010761727966717	0.0009259761003061156	7.0
144.0	-0.0007943591369905106	-0.003825738398539641	-0.002622148065685198	5.331428048228256	1.0044324750173943	0.006525684102750243	0.016626527765942783	0.007615924099029434	0.003957355361855252	6.0
145.0	-0.018434146546124547	-0.011723756110796582	-0.0006718149550158092	5.377166007573241	0.9983145386213296	-0.020168445642326727	0.008834394021993014	-0.02474283158796943	-0.0027530350734727062	6.0
146.0	0.0008381138780788056	-0.0009620427102618456	-0.004231643130700236	5.415153114567894	0.9999951060739193	-0.02077459757385075	-0.0009639175801838817	-0.021305209147929063	-0.0009528784851320739	6.0
